shipment_id,order_id,carrier,tracking_number,status,shipped_at,delivered_at
9000008961,1000008961,Correo Argentino,TRK-7U2PU9YFL8,DELIVERED,2024-01-11 22:51:51,2024-01-15 22:51:51
9000008962,1000008962,PICKUP,,DELIVERED,2024-12-25 08:06:26,2024-12-26 08:06:26
9000008963,1000008963,Correo Argentino,TRK-UYBNJZA42O,DELIVERED,2024-04-16 17:51:05,2024-04-18 17:51:05
9000008964,1000008964,Correo Argentino,TRK-M0D80629YV,DELIVERED,2024-01-22 12:29:10,2024-01-24 12:29:10
9000008965,1000008965,Correo Argentino,TRK-I770WTPUY3,SHIPPED,2025-02-28 22:01:38,2025-03-04 22:01:38
9000008966,1000008966,PICKUP,,CANCELLED,,
9000008967,1000008967,Correo Argentino,TRK-R7UI7CG0HR,DELIVERED,2024-08-27 10:40:21,2024-09-01 10:40:21
9000008968,1000008968,Correo Argentino,TRK-4OI2PQHGN1,DELIVERED,2025-02-13 14:28:04,2025-02-15 14:28:04
9000008969,1000008969,Correo Argentino,TRK-28NY91M3FH,SHIPPED,2024-05-12 12:22:55,2024-05-15 12:22:55
9000008970,1000008970,PICKUP,,DELIVERED,2024-12-22 21:07:23,2024-12-23 21:07:23
9000008971,1000008971,Correo Argentino,TRK-M30QZZRWA1,DELIVERED,2025-06-15 08:18:42,2025-06-20 08:18:42
9000008972,1000008972,Correo Argentino,TRK-LF17HQ46FO,READY,2024-07-08 08:18:20,2024-07-11 08:18:20
9000008973,1000008973,PICKUP,,DELIVERED,2025-07-07 05:17:19,2025-07-08 05:17:19
9000008974,1000008974,Correo Argentino,TRK-SPSWY0WD8F,DELIVERED,2025-07-14 16:54:40,2025-07-18 16:54:40
9000008975,1000008975,Correo Argentino,TRK-0KVVY47R8Z,DELIVERED,2025-08-20 01:17:52,2025-08-25 01:17:52
9000008976,1000008976,PICKUP,,DELIVERED,2024-01-16 23:46:19,2024-01-17 23:46:19
9000008977,1000008977,Correo Argentino,TRK-9TOV6MHVPU,DELIVERED,2025-04-17 06:06:59,2025-04-20 06:06:59
9000008978,1000008978,Correo Argentino,,CANCELLED,,
9000008979,1000008979,PICKUP,,SHIPPED,2025-04-22 19:04:05,2025-04-23 19:04:05
9000008980,1000008980,Correo Argentino,TRK-KBLH55RN3O,READY,2024-08-04 01:18:38,2024-08-06 01:18:38
9000008981,1000008981,Correo Argentino,TRK-OSMC76MJPK,READY,2025-01-11 06:21:07,2025-01-16 06:21:07
9000008982,1000008982,PICKUP,,DELIVERED,2025-04-01 20:11:46,2025-04-02 20:11:46
9000008983,1000008983,Correo Argentino,TRK-MNEV1BHDZL,DELIVERED,2024-12-24 05:06:33,2024-12-30 05:06:33
9000008984,1000008984,Correo Argentino,TRK-BRMQZ2NZBR,READY,2024-02-12 07:02:49,2024-02-14 07:02:49
9000008985,1000008985,PICKUP,,DELIVERED,2024-07-16 07:15:44,2024-07-17 07:15:44
9000008986,1000008986,Correo Argentino,TRK-TUXZZW3JH3,SHIPPED,2024-07-10 00:33:28,2024-07-13 00:33:28
9000008987,1000008987,PICKUP,,DELIVERED,2024-06-19 05:46:03,2024-06-20 05:46:03
9000008988,1000008988,Correo Argentino,TRK-Q645LPWS0Q,DELIVERED,2025-09-30 15:12:29,2025-10-05 15:12:29
9000008989,1000008989,Correo Argentino,TRK-2TYRX5DXPX,DELIVERED,2024-01-09 20:39:41,2024-01-12 20:39:41
9000008990,1000008990,PICKUP,,DELIVERED,2025-08-22 19:53:24,2025-08-23 19:53:24
9000008991,1000008991,Correo Argentino,TRK-MTN6494O6O,DELIVERED,2025-09-21 11:44:11,2025-09-26 11:44:11
9000008992,1000008992,PICKUP,,DELIVERED,2025-02-15 12:57:11,2025-02-16 12:57:11
9000008993,1000008993,PICKUP,,DELIVERED,2024-05-28 09:51:13,2024-05-29 09:51:13
9000008994,1000008994,PICKUP,,DELIVERED,2025-01-31 05:15:14,2025-02-01 05:15:14
9000008995,1000008995,PICKUP,,READY,2025-06-25 05:20:17,2025-06-26 05:20:17
9000008996,1000008996,PICKUP,,DELIVERED,2025-04-28 04:44:58,2025-04-29 04:44:58
9000008997,1000008997,Correo Argentino,,CANCELLED,,
9000008998,1000008998,Correo Argentino,TRK-F4P3H9WNLV,DELIVERED,2025-03-08 05:49:07,2025-03-11 05:49:07
9000008999,1000008999,Correo Argentino,TRK-4V4LWVHYS7,DELIVERED,2025-02-25 17:07:11,2025-02-28 17:07:11
9000009000,1000009000,PICKUP,,SHIPPED,2024-08-25 03:52:32,2024-08-26 03:52:32
9000009001,1000009001,PICKUP,,SHIPPED,2024-05-06 17:49:20,2024-05-07 17:49:20
9000009002,1000009002,Correo Argentino,TRK-UMDY517S9G,SHIPPED,2025-07-25 23:20:30,2025-07-28 23:20:30
9000009003,1000009003,Correo Argentino,TRK-OLKMOPB95P,DELIVERED,2025-06-26 21:34:38,2025-06-29 21:34:38
9000009004,1000009004,Correo Argentino,TRK-D8UP5JOUT7,SHIPPED,2024-10-14 17:45:48,2024-10-20 17:45:48
9000009005,1000009005,Correo Argentino,TRK-FF1NMK0W54,DELIVERED,2024-12-04 07:15:53,2024-12-08 07:15:53
9000009006,1000009006,Correo Argentino,TRK-TU7HA7JYPF,DELIVERED,2025-01-02 08:34:53,2025-01-04 08:34:53
9000009007,1000009007,Correo Argentino,TRK-GOXYYFLUCT,SHIPPED,2024-07-29 03:15:02,2024-07-31 03:15:02
9000009008,1000009008,PICKUP,,DELIVERED,2024-04-25 16:15:59,2024-04-26 16:15:59
9000009009,1000009009,PICKUP,,DELIVERED,2024-12-17 02:06:55,2024-12-18 02:06:55
9000009010,1000009010,Correo Argentino,TRK-WEINIICVWL,DELIVERED,2025-03-20 11:05:37,2025-03-25 11:05:37
9000009011,1000009011,Correo Argentino,,CANCELLED,,
9000009012,1000009012,Correo Argentino,TRK-48W0F3CJAB,DELIVERED,2024-09-21 04:24:07,2024-09-27 04:24:07
9000009013,1000009013,PICKUP,,DELIVERED,2024-06-24 17:30:09,2024-06-25 17:30:09
9000009014,1000009014,Correo Argentino,,CANCELLED,,
9000009015,1000009015,PICKUP,,DELIVERED,2025-03-22 05:45:07,2025-03-23 05:45:07
9000009016,1000009016,PICKUP,,DELIVERED,2024-11-01 19:49:57,2024-11-02 19:49:57
9000009017,1000009017,Correo Argentino,TRK-1CM2DGGXQF,DELIVERED,2025-08-20 20:50:11,2025-08-23 20:50:11
9000009018,1000009018,PICKUP,,DELIVERED,2025-04-07 11:47:44,2025-04-08 11:47:44
9000009019,1000009019,PICKUP,,DELIVERED,2024-06-29 10:21:13,2024-06-30 10:21:13
9000009020,1000009020,PICKUP,,DELIVERED,2025-09-21 22:07:10,2025-09-22 22:07:10
9000009021,1000009021,PICKUP,,DELIVERED,2025-08-17 01:21:57,2025-08-18 01:21:57
9000009022,1000009022,Correo Argentino,TRK-29TOYDFFT4,DELIVERED,2024-10-19 07:46:40,2024-10-24 07:46:40
9000009023,1000009023,Correo Argentino,TRK-B1TK9JUFZS,DELIVERED,2024-08-25 07:10:51,2024-09-01 07:10:51
9000009024,1000009024,Correo Argentino,TRK-EHD7JDE4Z4,DELIVERED,2024-11-14 09:48:01,2024-11-16 09:48:01
9000009025,1000009025,Correo Argentino,TRK-TINJQWGU6S,DELIVERED,2025-03-21 11:22:58,2025-03-26 11:22:58
9000009026,1000009026,Correo Argentino,,CANCELLED,,
9000009027,1000009027,Correo Argentino,TRK-WDWU02HW47,DELIVERED,2025-07-27 05:58:31,2025-07-31 05:58:31
9000009028,1000009028,Correo Argentino,,CANCELLED,,
9000009029,1000009029,Correo Argentino,TRK-3XHU7MC7JE,DELIVERED,2024-09-15 16:45:10,2024-09-22 16:45:10
9000009030,1000009030,Correo Argentino,TRK-0FXMLZNUXD,SHIPPED,2025-01-26 11:35:25,2025-01-28 11:35:25
9000009031,1000009031,Correo Argentino,TRK-1I8MLXPAAK,DELIVERED,2025-07-23 23:09:11,2025-07-26 23:09:11
9000009032,1000009032,PICKUP,,DELIVERED,2025-04-24 11:45:52,2025-04-25 11:45:52
9000009033,1000009033,PICKUP,,DELIVERED,2024-03-08 01:10:19,2024-03-09 01:10:19
9000009034,1000009034,PICKUP,,DELIVERED,2025-07-02 05:14:18,2025-07-03 05:14:18
9000009035,1000009035,PICKUP,,DELIVERED,2024-02-18 18:57:01,2024-02-19 18:57:01
9000009036,1000009036,Correo Argentino,TRK-TLW1V07VNA,DELIVERED,2024-06-20 20:22:06,2024-06-25 20:22:06
9000009037,1000009037,Correo Argentino,TRK-PICP06QSUN,DELIVERED,2024-12-22 13:29:38,2024-12-24 13:29:38
9000009038,1000009038,Correo Argentino,TRK-ME0FZODTOD,DELIVERED,2024-09-01 14:31:24,2024-09-06 14:31:24
9000009039,1000009039,Correo Argentino,TRK-4LJEAJQV7X,DELIVERED,2024-09-05 12:07:14,2024-09-09 12:07:14
9000009040,1000009040,PICKUP,,SHIPPED,2025-04-23 04:05:59,2025-04-24 04:05:59
9000009041,1000009041,Correo Argentino,TRK-FDM8CNA3SU,DELIVERED,2025-06-26 17:22:39,2025-06-30 17:22:39
9000009042,1000009042,Correo Argentino,TRK-TOB1AQ1LE3,DELIVERED,2024-11-21 18:51:42,2024-11-26 18:51:42
9000009043,1000009043,Correo Argentino,TRK-S2TT8I21LM,SHIPPED,2025-08-24 18:23:46,2025-08-27 18:23:46
9000009044,1000009044,Correo Argentino,TRK-92LV06K0VG,SHIPPED,2024-11-19 07:01:44,2024-11-21 07:01:44
9000009045,1000009045,PICKUP,,DELIVERED,2025-07-19 07:31:16,2025-07-20 07:31:16
9000009046,1000009046,PICKUP,,DELIVERED,2025-04-01 00:52:11,2025-04-02 00:52:11
9000009047,1000009047,Correo Argentino,,CANCELLED,,
9000009048,1000009048,Correo Argentino,TRK-FHIA4GUEV8,SHIPPED,2024-05-07 09:56:34,2024-05-09 09:56:34
9000009049,1000009049,Correo Argentino,TRK-7MPEI8U92N,DELIVERED,2024-09-20 08:58:18,2024-09-26 08:58:18
9000009050,1000009050,PICKUP,,DELIVERED,2024-04-02 21:45:17,2024-04-03 21:45:17
9000009051,1000009051,PICKUP,,DELIVERED,2025-06-16 21:39:03,2025-06-17 21:39:03
9000009052,1000009052,Correo Argentino,TRK-NV34NTP7GP,DELIVERED,2025-03-18 09:05:03,2025-03-20 09:05:03
9000009053,1000009053,Correo Argentino,TRK-FQ7TQINS37,DELIVERED,2024-03-30 12:08:04,2024-04-02 12:08:04
9000009054,1000009054,Correo Argentino,TRK-7G6H0MHGDI,SHIPPED,2025-09-02 20:01:53,2025-09-07 20:01:53
9000009055,1000009055,PICKUP,,DELIVERED,2024-01-11 09:38:40,2024-01-12 09:38:40
9000009056,1000009056,PICKUP,,DELIVERED,2024-10-04 01:50:13,2024-10-05 01:50:13
9000009057,1000009057,Correo Argentino,TRK-XKMBO3UQNT,DELIVERED,2025-04-02 18:22:52,2025-04-04 18:22:52
9000009058,1000009058,Correo Argentino,TRK-BLQB9YW88E,DELIVERED,2024-10-18 09:29:48,2024-10-24 09:29:48
9000009059,1000009059,Correo Argentino,TRK-FP4D2KBSFZ,DELIVERED,2024-04-24 12:31:23,2024-04-30 12:31:23
9000009060,1000009060,Correo Argentino,TRK-097R1VSN00,DELIVERED,2025-08-11 05:00:28,2025-08-14 05:00:28
9000009061,1000009061,Correo Argentino,TRK-WNHU2POEV3,DELIVERED,2024-11-10 23:05:37,2024-11-12 23:05:37
9000009062,1000009062,Correo Argentino,TRK-PUEKUQ7JFO,DELIVERED,2025-04-30 13:02:01,2025-05-05 13:02:01
9000009063,1000009063,PICKUP,,DELIVERED,2024-06-02 10:30:30,2024-06-03 10:30:30
9000009064,1000009064,PICKUP,,DELIVERED,2024-05-21 14:03:49,2024-05-22 14:03:49
9000009065,1000009065,Correo Argentino,TRK-CISU9JY28N,DELIVERED,2025-01-26 00:04:20,2025-01-28 00:04:20
9000009066,1000009066,Correo Argentino,TRK-VCINTY70TD,SHIPPED,2024-07-11 04:33:40,2024-07-16 04:33:40
9000009067,1000009067,Correo Argentino,TRK-Y2A2YSQGK2,SHIPPED,2024-11-24 03:09:33,2024-11-29 03:09:33
9000009068,1000009068,PICKUP,,SHIPPED,2024-11-01 01:20:30,2024-11-02 01:20:30
9000009069,1000009069,PICKUP,,SHIPPED,2024-09-18 06:18:41,2024-09-19 06:18:41
9000009070,1000009070,PICKUP,,DELIVERED,2024-06-20 16:02:23,2024-06-21 16:02:23
9000009071,1000009071,PICKUP,,READY,2025-05-20 09:20:26,2025-05-21 09:20:26
9000009072,1000009072,Correo Argentino,TRK-9OTZ940CEN,SHIPPED,2025-02-05 02:18:40,2025-02-10 02:18:40
9000009073,1000009073,Correo Argentino,TRK-ZWFNG9GASV,DELIVERED,2025-07-30 07:58:07,2025-08-02 07:58:07
9000009074,1000009074,PICKUP,,DELIVERED,2024-07-10 18:32:36,2024-07-11 18:32:36
9000009075,1000009075,Correo Argentino,TRK-Y81LWHFUY7,SHIPPED,2024-12-08 22:38:14,2024-12-10 22:38:14
9000009076,1000009076,PICKUP,,DELIVERED,2024-05-08 16:02:53,2024-05-09 16:02:53
9000009077,1000009077,PICKUP,,DELIVERED,2024-09-13 21:55:47,2024-09-14 21:55:47
9000009078,1000009078,PICKUP,,SHIPPED,2025-02-04 03:52:17,2025-02-05 03:52:17
9000009079,1000009079,Correo Argentino,TRK-QIQ2424YD0,READY,2024-05-22 15:39:14,2024-05-24 15:39:14
9000009080,1000009080,Correo Argentino,TRK-F4ITEAPMCG,DELIVERED,2025-02-28 02:24:02,2025-03-02 02:24:02
9000009081,1000009081,Correo Argentino,TRK-P9ASZJQK64,DELIVERED,2024-02-15 13:26:16,2024-02-21 13:26:16
9000009082,1000009082,Correo Argentino,,CANCELLED,,
9000009083,1000009083,PICKUP,,DELIVERED,2024-01-30 08:02:19,2024-01-31 08:02:19
9000009084,1000009084,Correo Argentino,TRK-72XY9SDAIK,DELIVERED,2024-07-03 05:51:55,2024-07-07 05:51:55
9000009085,1000009085,PICKUP,,DELIVERED,2024-06-01 22:10:48,2024-06-02 22:10:48
9000009086,1000009086,Correo Argentino,TRK-EY12A3YBQB,DELIVERED,2024-10-16 15:43:31,2024-10-21 15:43:31
9000009087,1000009087,PICKUP,,CANCELLED,,
9000009088,1000009088,PICKUP,,DELIVERED,2024-12-21 20:12:43,2024-12-22 20:12:43
9000009089,1000009089,Correo Argentino,TRK-EGT04JWE3Z,DELIVERED,2025-07-22 22:50:47,2025-07-26 22:50:47
9000009090,1000009090,Correo Argentino,TRK-66YLYPZ5W6,DELIVERED,2024-02-04 16:49:56,2024-02-06 16:49:56
9000009091,1000009091,Correo Argentino,TRK-XEA6LZ9SAG,DELIVERED,2024-05-29 07:31:20,2024-06-02 07:31:20
9000009092,1000009092,Correo Argentino,TRK-VO8SMKLG7D,DELIVERED,2024-09-11 06:18:18,2024-09-13 06:18:18
9000009093,1000009093,PICKUP,,DELIVERED,2025-07-27 17:49:09,2025-07-28 17:49:09
9000009094,1000009094,PICKUP,,SHIPPED,2024-12-14 17:25:41,2024-12-15 17:25:41
9000009095,1000009095,PICKUP,,DELIVERED,2024-10-07 14:30:55,2024-10-08 14:30:55
9000009096,1000009096,Correo Argentino,TRK-HW73RXTOOF,DELIVERED,2024-08-13 02:49:40,2024-08-17 02:49:40
9000009097,1000009097,Correo Argentino,TRK-C4F7709JPX,DELIVERED,2025-08-04 20:42:02,2025-08-08 20:42:02
9000009098,1000009098,PICKUP,,CANCELLED,,
9000009099,1000009099,Correo Argentino,TRK-KOJM5MK3F2,SHIPPED,2024-10-07 08:59:29,2024-10-12 08:59:29
9000009100,1000009100,Correo Argentino,TRK-KPH8M2FT3X,DELIVERED,2024-06-13 16:34:24,2024-06-18 16:34:24
9000009101,1000009101,Correo Argentino,TRK-FBKEKI55UH,DELIVERED,2025-01-24 22:39:35,2025-01-26 22:39:35
9000009102,1000009102,Correo Argentino,TRK-UGZ8CE9QWD,DELIVERED,2024-08-07 14:21:10,2024-08-11 14:21:10
9000009103,1000009103,PICKUP,,DELIVERED,2024-08-15 11:09:34,2024-08-16 11:09:34
9000009104,1000009104,Correo Argentino,,CANCELLED,,
9000009105,1000009105,Correo Argentino,TRK-MX2Y3D4HZY,DELIVERED,2024-01-26 23:48:56,2024-01-31 23:48:56
9000009106,1000009106,PICKUP,,DELIVERED,2025-09-09 14:12:21,2025-09-10 14:12:21
9000009107,1000009107,Correo Argentino,TRK-15WO503JGZ,DELIVERED,2025-05-17 15:05:02,2025-05-20 15:05:02
9000009108,1000009108,Correo Argentino,TRK-6ZP296MM6E,DELIVERED,2025-01-26 13:24:24,2025-01-29 13:24:24
9000009109,1000009109,PICKUP,,DELIVERED,2024-02-07 11:50:04,2024-02-08 11:50:04
9000009110,1000009110,PICKUP,,SHIPPED,2024-08-24 05:13:55,2024-08-25 05:13:55
9000009111,1000009111,Correo Argentino,TRK-5531OFCR8E,DELIVERED,2024-11-02 04:51:36,2024-11-05 04:51:36
9000009112,1000009112,Correo Argentino,TRK-JWA0GYUNFZ,DELIVERED,2024-10-30 15:42:41,2024-11-03 15:42:41
9000009113,1000009113,Correo Argentino,TRK-202N9O3FF9,DELIVERED,2024-06-21 17:09:09,2024-06-23 17:09:09
9000009114,1000009114,PICKUP,,DELIVERED,2024-03-08 02:49:03,2024-03-09 02:49:03
9000009115,1000009115,PICKUP,,DELIVERED,2024-05-25 02:18:47,2024-05-26 02:18:47
9000009116,1000009116,PICKUP,,DELIVERED,2024-06-12 13:10:19,2024-06-13 13:10:19
9000009117,1000009117,PICKUP,,SHIPPED,2025-01-03 20:53:18,2025-01-04 20:53:18
9000009118,1000009118,Correo Argentino,TRK-O4M9WDP5F1,DELIVERED,2025-05-13 23:26:40,2025-05-16 23:26:40
9000009119,1000009119,Correo Argentino,TRK-19EHZPKINW,DELIVERED,2024-08-03 05:54:02,2024-08-06 05:54:02
9000009120,1000009120,PICKUP,,CANCELLED,,
9000009121,1000009121,Correo Argentino,TRK-XNUJJ7S3SX,DELIVERED,2025-06-24 21:16:33,2025-06-26 21:16:33
9000009122,1000009122,Correo Argentino,,CANCELLED,,
9000009123,1000009123,PICKUP,,DELIVERED,2024-06-03 19:54:41,2024-06-04 19:54:41
9000009124,1000009124,PICKUP,,DELIVERED,2024-12-06 22:21:29,2024-12-07 22:21:29
9000009125,1000009125,PICKUP,,DELIVERED,2024-10-21 03:39:11,2024-10-22 03:39:11
9000009126,1000009126,Correo Argentino,TRK-39H2XSAL9O,DELIVERED,2024-07-26 09:56:33,2024-07-28 09:56:33
9000009127,1000009127,Correo Argentino,TRK-F8DWIMLSK0,DELIVERED,2025-09-12 19:14:22,2025-09-17 19:14:22
9000009128,1000009128,PICKUP,,SHIPPED,2024-08-29 12:22:34,2024-08-30 12:22:34
9000009129,1000009129,Correo Argentino,,CANCELLED,,
9000009130,1000009130,Correo Argentino,TRK-1OHULCWPF6,DELIVERED,2025-06-02 10:00:21,2025-06-06 10:00:21
9000009131,1000009131,Correo Argentino,TRK-QOBLQCYU46,DELIVERED,2024-08-27 10:02:05,2024-08-29 10:02:05
9000009132,1000009132,Correo Argentino,TRK-OFT1Q1HWX9,DELIVERED,2024-10-08 12:22:12,2024-10-12 12:22:12
9000009133,1000009133,Correo Argentino,TRK-5RW38WHRSC,DELIVERED,2025-09-25 11:01:41,2025-09-27 11:01:41
9000009134,1000009134,Correo Argentino,TRK-97UJ4N9FW6,DELIVERED,2024-07-19 09:21:06,2024-07-22 09:21:06
9000009135,1000009135,PICKUP,,DELIVERED,2024-01-31 08:13:22,2024-02-01 08:13:22
9000009136,1000009136,PICKUP,,DELIVERED,2024-11-10 19:36:19,2024-11-11 19:36:19
9000009137,1000009137,PICKUP,,DELIVERED,2025-01-03 19:39:01,2025-01-04 19:39:01
9000009138,1000009138,PICKUP,,DELIVERED,2024-12-16 15:36:23,2024-12-17 15:36:23
9000009139,1000009139,Correo Argentino,TRK-E9I0H7A21V,READY,2024-01-26 22:52:24,2024-01-30 22:52:24
9000009140,1000009140,Correo Argentino,TRK-2K78GETSCI,DELIVERED,2025-06-18 05:35:44,2025-06-23 05:35:44
9000009141,1000009141,Correo Argentino,TRK-S3YMGL70OK,DELIVERED,2025-07-11 04:22:55,2025-07-16 04:22:55
9000009142,1000009142,Correo Argentino,TRK-OXIR9L9IPD,SHIPPED,2024-02-05 01:49:07,2024-02-09 01:49:07
9000009143,1000009143,PICKUP,,SHIPPED,2024-01-20 13:54:57,2024-01-21 13:54:57
9000009144,1000009144,Correo Argentino,TRK-VDPR96EH1Z,DELIVERED,2025-01-13 11:43:28,2025-01-15 11:43:28
9000009145,1000009145,PICKUP,,DELIVERED,2025-08-15 19:19:24,2025-08-16 19:19:24
9000009146,1000009146,PICKUP,,DELIVERED,2025-08-09 04:23:19,2025-08-10 04:23:19
9000009147,1000009147,Correo Argentino,TRK-WLX2NI151O,DELIVERED,2025-07-07 09:14:48,2025-07-10 09:14:48
9000009148,1000009148,Correo Argentino,TRK-Z4APWNYN7K,DELIVERED,2025-02-19 13:06:30,2025-02-24 13:06:30
9000009149,1000009149,PICKUP,,DELIVERED,2024-02-19 06:49:31,2024-02-20 06:49:31
9000009150,1000009150,PICKUP,,DELIVERED,2025-02-01 15:21:46,2025-02-02 15:21:46
9000009151,1000009151,Correo Argentino,TRK-3LM2VXR2KU,DELIVERED,2024-11-30 15:16:26,2024-12-02 15:16:26
9000009152,1000009152,Correo Argentino,TRK-72NMWHWL7L,DELIVERED,2024-08-11 20:16:53,2024-08-13 20:16:53
9000009153,1000009153,PICKUP,,DELIVERED,2024-04-21 10:35:13,2024-04-22 10:35:13
9000009154,1000009154,Correo Argentino,TRK-M7CJ8OUG36,DELIVERED,2025-05-02 04:37:39,2025-05-07 04:37:39
9000009155,1000009155,Correo Argentino,TRK-GWPE4JXSAG,DELIVERED,2025-08-13 02:21:03,2025-08-18 02:21:03
9000009156,1000009156,PICKUP,,DELIVERED,2024-08-30 03:51:51,2024-08-31 03:51:51
9000009157,1000009157,Correo Argentino,TRK-NILEDW3KZJ,SHIPPED,2025-07-19 09:00:03,2025-07-22 09:00:03
9000009158,1000009158,Correo Argentino,TRK-84V6B431S7,SHIPPED,2025-05-15 03:28:29,2025-05-19 03:28:29
9000009159,1000009159,PICKUP,,DELIVERED,2025-01-22 11:25:01,2025-01-23 11:25:01
9000009160,1000009160,PICKUP,,DELIVERED,2024-12-20 16:34:00,2024-12-21 16:34:00
9000009161,1000009161,Correo Argentino,TRK-G462JAF4RM,SHIPPED,2024-10-18 05:55:17,2024-10-21 05:55:17
9000009162,1000009162,Correo Argentino,TRK-4AEXVTGP3S,DELIVERED,2024-12-29 14:20:12,2025-01-03 14:20:12
9000009163,1000009163,PICKUP,,DELIVERED,2025-06-25 16:42:35,2025-06-26 16:42:35
9000009164,1000009164,Correo Argentino,TRK-87DCD633ZV,DELIVERED,2024-06-03 18:29:55,2024-06-07 18:29:55
9000009165,1000009165,Correo Argentino,TRK-6IREPEVYZX,DELIVERED,2024-10-11 07:00:00,2024-10-14 07:00:00
9000009166,1000009166,PICKUP,,DELIVERED,2024-06-21 21:40:21,2024-06-22 21:40:21
9000009167,1000009167,Correo Argentino,TRK-IVL49VJ58S,DELIVERED,2024-09-18 15:31:22,2024-09-20 15:31:22
9000009168,1000009168,PICKUP,,DELIVERED,2024-03-12 16:41:42,2024-03-13 16:41:42
9000009169,1000009169,Correo Argentino,TRK-G7QLS957OS,DELIVERED,2024-04-18 04:57:18,2024-04-22 04:57:18
9000009170,1000009170,Correo Argentino,TRK-HBBLFC4KYG,SHIPPED,2025-05-13 17:22:29,2025-05-16 17:22:29
9000009171,1000009171,PICKUP,,READY,2024-03-08 23:00:39,2024-03-09 23:00:39
9000009172,1000009172,Correo Argentino,TRK-2L1P3BZUK7,DELIVERED,2024-12-04 12:48:05,2024-12-09 12:48:05
9000009173,1000009173,Correo Argentino,TRK-M1RB6FZJSL,DELIVERED,2024-10-18 23:25:29,2024-10-21 23:25:29
9000009174,1000009174,PICKUP,,SHIPPED,2025-09-29 05:50:17,2025-09-30 05:50:17
9000009175,1000009175,Correo Argentino,TRK-M98856DFDP,DELIVERED,2025-01-23 19:30:08,2025-01-25 19:30:08
9000009176,1000009176,Correo Argentino,TRK-IOBBFOXSY5,DELIVERED,2024-04-17 04:39:40,2024-04-21 04:39:40
9000009177,1000009177,Correo Argentino,TRK-R706CR9JZT,DELIVERED,2025-05-10 06:42:21,2025-05-15 06:42:21
9000009178,1000009178,PICKUP,,DELIVERED,2024-10-18 05:39:33,2024-10-19 05:39:33
9000009179,1000009179,Correo Argentino,TRK-Q13EH435SU,SHIPPED,2024-01-14 13:44:32,2024-01-17 13:44:32
9000009180,1000009180,Correo Argentino,TRK-J5N8INCZ4P,DELIVERED,2025-05-16 10:36:33,2025-05-19 10:36:33
9000009181,1000009181,Correo Argentino,TRK-3A40VUUWCT,DELIVERED,2025-08-23 14:10:33,2025-08-26 14:10:33
9000009182,1000009182,Correo Argentino,TRK-DCL3ANX6HY,DELIVERED,2025-03-23 07:15:14,2025-03-27 07:15:14
9000009183,1000009183,PICKUP,,DELIVERED,2024-12-05 11:09:29,2024-12-06 11:09:29
9000009184,1000009184,Correo Argentino,TRK-2IZZ6UYY77,DELIVERED,2024-05-20 20:33:35,2024-05-24 20:33:35
9000009185,1000009185,PICKUP,,DELIVERED,2024-06-09 13:54:51,2024-06-10 13:54:51
9000009186,1000009186,PICKUP,,CANCELLED,,
9000009187,1000009187,Correo Argentino,TRK-K17A91FARG,DELIVERED,2024-10-14 07:36:24,2024-10-19 07:36:24
9000009188,1000009188,Correo Argentino,TRK-OUJGFENCV8,DELIVERED,2024-04-09 15:48:40,2024-04-13 15:48:40
9000009189,1000009189,PICKUP,,DELIVERED,2024-10-03 20:39:12,2024-10-04 20:39:12
9000009190,1000009190,Correo Argentino,TRK-8LQWXK8ARU,DELIVERED,2025-02-12 05:23:15,2025-02-15 05:23:15
9000009191,1000009191,Correo Argentino,TRK-6DVKJLEHYO,DELIVERED,2024-04-13 03:30:43,2024-04-18 03:30:43
9000009192,1000009192,Correo Argentino,TRK-C6S6LW2YM3,DELIVERED,2025-03-01 08:49:25,2025-03-05 08:49:25
9000009193,1000009193,Correo Argentino,TRK-YJLKAGQDVS,DELIVERED,2024-08-05 14:47:17,2024-08-09 14:47:17
9000009194,1000009194,PICKUP,,SHIPPED,2024-09-07 01:26:21,2024-09-08 01:26:21
9000009195,1000009195,Correo Argentino,TRK-CVAX5W5SE2,DELIVERED,2024-04-19 09:21:56,2024-04-22 09:21:56
9000009196,1000009196,PICKUP,,SHIPPED,2024-01-11 16:40:18,2024-01-12 16:40:18
9000009197,1000009197,Correo Argentino,TRK-D4VM8ARLI6,DELIVERED,2024-03-22 06:18:46,2024-03-27 06:18:46
9000009198,1000009198,Correo Argentino,TRK-CDBCL3VLNB,DELIVERED,2024-01-11 19:47:14,2024-01-16 19:47:14
9000009199,1000009199,PICKUP,,DELIVERED,2024-04-02 02:46:40,2024-04-03 02:46:40
9000009200,1000009200,Correo Argentino,,CANCELLED,,
9000009201,1000009201,Correo Argentino,TRK-PJIMCB0HUK,DELIVERED,2024-04-22 02:11:15,2024-04-24 02:11:15
9000009202,1000009202,PICKUP,,DELIVERED,2025-09-12 07:10:29,2025-09-13 07:10:29
9000009203,1000009203,PICKUP,,DELIVERED,2025-08-04 19:11:39,2025-08-05 19:11:39
9000009204,1000009204,PICKUP,,DELIVERED,2025-06-08 17:39:28,2025-06-09 17:39:28
9000009205,1000009205,Correo Argentino,TRK-BZ0PJ4X6N0,SHIPPED,2024-09-08 20:48:10,2024-09-12 20:48:10
